year,month,day,statefips,gps_census_fips_code,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home
2020,5,7,47,.,-0.12,0.06,0.35,-0.2,-0.35,0.11,-0.111
2020,5,7,48,.,-0.22,-0.03,0.16,-0.34,-0.42,0.16,-0.161
2020,5,7,49,.,-0.17,0.01,0.86,-0.34,-0.43,0.15,-0.151
2020,5,7,50,.,-0.33,-0.13,0.73,-0.43,-0.47,0.17,-0.171
2020,5,7,51,.,-0.28,-0.04,0.44,-0.42,-0.47,0.18,-0.181
2020,5,7,53,.,-0.3,-0.02,0.8,-0.46,-0.5,0.17,-0.171
2020,5,7,54,.,-0.16,0.04,0.24,-0.11,-0.36,0.12,-0.121
2020,5,7,55,.,-0.3,-0.01,1.13,-0.23,-0.41,0.17,-0.171
2020,5,7,56,.,-0.2,0.01,0.14,0,-0.31,0.12,-0.121
2020,5,8,1,.,-0.22,0.01,-0.01,-0.17,-0.35,0.15,-0.145
2020,5,8,2,.,-0.13,0.05,0.8,-0.34,-0.32,0.12,-0.116
2020,5,8,4,.,-0.3,-0.03,-0.13,-0.33,-0.42,0.16,-0.155
2020,5,8,5,.,-0.1,0.11,0.56,-0.14,-0.32,0.11,-0.107
2020,5,8,6,.,-0.46,-0.05,-0.18,-0.46,-0.46,0.2,-0.194
2020,5,8,8,.,-0.3,-0.03,0.29,-0.43,-0.45,0.17,-0.165
2020,5,8,9,.,-0.37,-0.1,-0.06,-0.51,-0.47,0.22,-0.213
2020,5,8,10,.,-0.33,-0.11,-0.22,-0.47,-0.45,0.2,-0.194
2020,5,8,11,110,-0.63,-0.27,-0.67,-0.74,-0.66,0.28,-0.271
2020,5,8,12,.,-0.33,-0.09,-0.2,-0.48,-0.4,0.17,-0.165
2020,5,8,13,.,-0.23,-0.04,0.01,-0.43,-0.41,0.16,-0.155
2020,5,8,15,.,-0.46,-0.2,-0.52,-0.63,-0.42,0.21,-0.203
2020,5,8,16,.,-0.17,0.12,1.33,-0.1,-0.35,0.1,-0.0968
2020,5,8,17,.,-0.36,-0.03,-0.02,-0.45,-0.47,0.2,-0.194
2020,5,8,18,.,-0.25,-0.01,0.32,-0.18,-0.4,0.17,-0.165
2020,5,8,19,.,-0.21,0.17,1.04,-0.09,-0.36,0.13,-0.126
2020,5,8,20,.,-0.17,0.02,1.16,-0.07,-0.35,0.11,-0.107
2020,5,8,21,.,-0.3,-0.03,0.02,-0.29,-0.42,0.18,-0.174
2020,5,8,22,.,-0.32,-0.06,-0.28,-0.39,-0.38,0.18,-0.174
2020,5,8,23,.,-0.29,-0.05,0.45,-0.38,-0.4,0.16,-0.155
2020,5,8,24,.,-0.37,-0.14,-0.11,-0.51,-0.51,0.24,-0.232
2020,5,8,25,.,-0.42,-0.13,-0.03,-0.66,-0.54,0.24,-0.232
2020,5,8,26,.,-0.4,-0.13,0.17,-0.42,-0.52,0.23,-0.223
2020,5,8,27,.,-0.31,0.02,0.65,-0.47,-0.46,0.19,-0.184
2020,5,8,28,.,-0.2,-0.03,-0.12,-0.19,-0.34,0.15,-0.145
2020,5,8,29,.,-0.13,0.04,0.62,-0.19,-0.32,0.13,-0.126
2020,5,8,30,.,-0.16,0.12,0.59,-0.12,-0.29,0.1,-0.0968
2020,5,8,31,.,-0.18,0.1,0.74,-0.02,-0.36,0.14,-0.136
2020,5,8,32,.,-0.37,-0.05,-0.32,-0.49,-0.49,0.19,-0.184
2020,5,8,33,.,-0.3,-0.04,0.43,-0.42,-0.43,0.2,-0.194
2020,5,8,34,.,-0.53,-0.15,-0.22,-0.64,-0.54,0.27,-0.261
2020,5,8,35,.,-0.28,0.07,0.07,-0.21,-0.4,0.15,-0.145
2020,5,8,36,.,-0.55,-0.14,-0.4,-0.65,-0.54,0.25,-0.242
2020,5,8,37,.,-0.25,-0.01,0.14,-0.38,-0.4,0.15,-0.145
2020,5,8,38,.,-0.19,-0.01,0.58,-0.18,-0.29,0.14,-0.136
2020,5,8,39,.,-0.32,-0.05,0.26,-0.25,-0.42,0.19,-0.184
2020,5,8,40,.,-0.1,0.06,0.36,-0.07,-0.34,0.12,-0.116
2020,5,8,41,.,-0.31,0.02,0.6,-0.34,-0.43,0.14,-0.136
2020,5,8,42,.,-0.4,-0.12,-0.23,-0.49,-0.46,0.21,-0.203
2020,5,8,44,.,-0.35,-0.1,0.07,-0.56,-0.46,0.21,-0.203
2020,5,8,45,.,-0.19,0.03,-0.03,-0.16,-0.36,0.13,-0.126
2020,5,8,46,.,-0.14,0.15,1.27,-0.07,-0.31,0.13,-0.126
2020,5,8,47,.,-0.21,-0.01,-0.21,-0.26,-0.37,0.15,-0.145
2020,5,8,48,.,-0.23,-0.02,-0.06,-0.33,-0.4,0.17,-0.165
2020,5,8,49,.,-0.2,0.1,1.01,-0.33,-0.4,0.13,-0.126
2020,5,8,50,.,-0.39,-0.16,0.15,-0.51,-0.48,0.2,-0.194
2020,5,8,51,.,-0.32,-0.07,0.03,-0.45,-0.46,0.2,-0.194
2020,5,8,53,.,-0.31,0,1.03,-0.43,-0.48,0.16,-0.155
2020,5,8,54,.,-0.28,-0.07,-0.21,-0.21,-0.37,0.16,-0.155
2020,5,8,55,.,-0.35,-0.02,0.53,-0.24,-0.4,0.19,-0.184
2020,5,8,56,.,-0.18,0.09,0.5,0.1,-0.28,0.11,-0.107
2020,5,9,1,.,-0.15,0.2,0.39,-0.03,-0.18,0.05,-0.0877
2020,5,9,2,.,-0.08,0.21,1.52,-0.26,-0.18,0.03,-0.0526
2020,5,9,4,.,-0.32,0.03,-0.25,-0.33,-0.26,0.09,-0.158
2020,5,9,5,.,-0.09,0.23,0.59,-0.08,-0.15,0.03,-0.0526
2020,5,9,6,.,-0.46,0.04,-0.23,-0.4,-0.29,0.12,-0.21
2020,5,9,8,.,-0.31,0.04,0.13,-0.41,-0.27,0.09,-0.158
2020,5,9,9,.,-0.35,0.01,0.37,-0.48,-0.3,0.12,-0.21
2020,5,9,10,.,-0.31,0,.,-0.37,-0.25,0.11,-0.193
2020,5,9,11,110,-0.64,-0.18,-0.66,-0.68,-0.42,0.15,-0.263
2020,5,9,12,.,-0.33,-0.03,-0.26,-0.49,-0.28,0.09,-0.158
2020,5,9,13,.,-0.17,0.11,0.29,-0.35,-0.21,0.07,-0.123
2020,5,9,15,.,-0.46,-0.15,-0.44,-0.67,-0.38,0.13,-0.228
2020,5,9,16,.,-0.17,0.26,.,-0.02,-0.21,0.03,-0.0526
2020,5,9,17,.,-0.32,0.13,0.54,-0.3,-0.26,0.09,-0.158
2020,5,9,18,.,-0.2,0.17,1.09,-0.04,-0.24,0.07,-0.123
2020,5,9,19,.,-0.25,0.27,1.33,-0.08,-0.18,0.07,-0.123
2020,5,9,20,.,-0.26,0.12,1.33,-0.06,-0.19,0.06,-0.105
2020,5,9,21,.,-0.21,0.19,0.91,-0.14,-0.23,0.06,-0.105
2020,5,9,22,.,-0.26,0.16,-0.31,-0.34,-0.25,0.09,-0.158
2020,5,9,23,.,-0.42,-0.11,-0.32,-0.53,-0.28,0.12,-0.21
2020,5,9,24,.,-0.35,-0.03,0.09,-0.42,-0.31,0.13,-0.228
2020,5,9,25,.,-0.45,-0.1,-0.13,-0.61,-0.37,0.14,-0.245
2020,5,9,26,.,-0.37,0.03,0.55,-0.34,-0.32,0.11,-0.193
2020,5,9,27,.,-0.36,0.04,0.39,-0.46,-0.28,0.11,-0.193
2020,5,9,28,.,-0.07,0.2,0.19,-0.1,-0.19,0.05,-0.0877
2020,5,9,29,.,-0.2,0.18,0.84,-0.14,-0.19,0.05,-0.0877
2020,5,9,30,.,-0.13,0.24,0.84,-0.07,-0.19,0.03,-0.0526
2020,5,9,31,.,-0.23,0.12,0.52,-0.03,-0.2,0.08,-0.14
2020,5,9,32,.,-0.36,0.02,-0.4,-0.45,-0.44,0.12,-0.21
2020,5,9,33,.,-0.36,-0.04,-0.27,-0.45,-0.3,0.12,-0.21
2020,5,9,34,.,-0.5,-0.05,0.05,-0.58,-0.34,0.15,-0.263
2020,5,9,35,.,-0.32,0.1,0.05,-0.2,-0.27,0.09,-0.158
2020,5,9,36,.,-0.53,-0.06,-0.29,-0.59,-0.37,0.15,-0.263
2020,5,9,37,.,-0.22,0.11,0.4,-0.3,-0.24,0.07,-0.123
2020,5,9,38,.,-0.26,0.05,-0.24,-0.28,-0.17,0.11,-0.193
2020,5,9,39,.,-0.29,0.1,0.69,-0.17,-0.26,0.09,-0.158
2020,5,9,40,.,-0.1,0.2,0.63,0.01,-0.17,0.04,-0.0701
2020,5,9,41,.,-0.33,0.09,0.72,-0.25,-0.28,0.07,-0.123
2020,5,9,42,.,-0.37,0,-0.08,-0.4,-0.29,0.12,-0.21
2020,5,9,44,.,-0.35,0.02,0.16,-0.54,-0.32,0.12,-0.21
2020,5,9,45,.,-0.15,0.17,0.29,-0.1,-0.22,0.05,-0.0877
2020,5,9,46,.,-0.21,0.18,0.29,-0.15,-0.19,0.09,-0.158
2020,5,9,47,.,-0.13,0.19,0.47,-0.1,-0.18,0.04,-0.0701
2020,5,9,48,.,-0.23,0.07,-0.01,-0.28,-0.22,0.08,-0.14
2020,5,9,49,.,-0.22,0.17,1.01,-0.26,-0.2,0.05,-0.0877
2020,5,9,50,.,-0.45,-0.16,-0.2,-0.61,-0.36,0.12,-0.21
2020,5,9,51,.,-0.32,0.04,0.08,-0.36,-0.28,0.1,-0.175
2020,5,9,53,.,-0.34,0.08,1.08,-0.3,-0.3,0.07,-0.123
2020,5,9,54,.,-0.19,0.11,0.06,-0.12,-0.22,0.07,-0.123
2020,5,9,55,.,-0.32,0.15,1.14,-0.14,-0.22,0.08,-0.14
2020,5,9,56,.,-0.17,0.19,0.35,0.1,-0.17,0.05,-0.0877
2020,5,10,1,.,-0.19,0.13,0.53,-0.1,-0.23,0.04,-0.0814
2020,5,10,2,.,0.02,0.23,1.63,-0.35,-0.17,0.01,-0.0203
2020,5,10,4,.,-0.29,0.03,-0.21,-0.33,-0.25,0.06,-0.122
2020,5,10,5,.,-0.08,0.24,0.72,-0.13,-0.19,0.02,-0.0407
2020,5,10,6,.,-0.47,0,-0.22,-0.4,-0.28,0.09,-0.183
2020,5,10,8,.,-0.25,0.06,0.4,-0.42,-0.27,0.06,-0.122
2020,5,10,9,.,-0.29,-0.07,0.61,-0.46,-0.26,0.08,-0.163
2020,5,10,10,.,-0.27,-0.06,0.27,-0.41,-0.29,0.07,-0.142
2020,5,10,11,110,-0.6,-0.22,-0.34,-0.67,-0.4,0.11,-0.224
2020,5,10,12,.,-0.35,-0.1,-0.51,-0.56,-0.31,0.09,-0.183
2020,5,10,13,.,-0.2,0.05,0.34,-0.44,-0.27,0.05,-0.102
2020,5,10,15,.,-0.44,-0.17,-0.42,-0.69,-0.39,0.11,-0.224
2020,5,10,16,.,-0.04,0.31,2.2,-0.03,-0.24,0,-1.14E-07
2020,5,10,17,.,-0.38,-0.03,-0.26,-0.44,-0.31,0.09,-0.183
2020,5,10,18,.,-0.25,0.04,0.29,-0.19,-0.26,0.06,-0.122
2020,5,10,19,.,-0.21,0.25,0.42,-0.17,-0.22,0.05,-0.102
2020,5,10,20,.,-0.12,0.12,0.64,-0.02,-0.21,0.04,-0.0814
2020,5,10,21,.,-0.2,0.1,0.55,-0.23,-0.25,0.05,-0.102
2020,5,10,22,.,-0.26,0.13,0.01,-0.36,-0.24,0.04,-0.0814
2020,5,10,23,.,-0.18,0.06,0.59,-0.39,-0.19,0.05,-0.102
2020,5,10,24,.,-0.3,-0.09,0.81,-0.4,-0.32,0.09,-0.183
2020,5,10,25,.,-0.37,-0.14,0.26,-0.59,-0.31,0.1,-0.203
2020,5,10,26,.,-0.33,-0.04,0.33,-0.39,-0.31,0.07,-0.142
2020,5,10,27,.,-0.3,0.02,0.41,-0.51,-0.28,0.07,-0.142
2020,5,10,28,.,-0.11,0.14,0.39,-0.14,-0.23,0.03,-0.061
2020,5,10,29,.,-0.13,0.16,0.43,-0.2,-0.21,0.03,-0.061
2020,5,10,30,.,-0.05,0.22,0.62,-0.08,-0.17,0.01,-0.0203
2020,5,10,31,.,-0.15,0.13,0.57,-0.05,-0.18,0.05,-0.102
2020,5,10,32,.,-0.33,0,-0.28,-0.5,-0.42,0.09,-0.183
2020,5,10,33,.,-0.28,-0.09,0.26,-0.36,-0.27,0.07,-0.142
2020,5,10,34,.,-0.47,-0.13,0.73,-0.58,-0.32,0.1,-0.203
2020,5,10,35,.,-0.29,0.09,0.02,-0.22,-0.23,0.06,-0.122
2020,5,10,36,.,-0.5,-0.12,0.22,-0.56,-0.33,0.1,-0.203
2020,5,10,37,.,-0.23,0.05,0.34,-0.37,-0.26,0.05,-0.102
2020,5,10,38,.,-0.11,0.07,0.49,-0.26,-0.16,0.04,-0.0814
2020,5,10,39,.,-0.27,0.01,0.58,-0.23,-0.25,0.05,-0.102
2020,5,10,40,.,-0.07,0.2,0.4,-0.06,-0.19,0.03,-0.061
2020,5,10,41,.,-0.25,0.08,0.4,-0.28,-0.29,0.05,-0.102
2020,5,10,42,.,-0.3,-0.05,0.8,-0.38,-0.27,0.07,-0.142
2020,5,10,44,.,-0.26,-0.06,0.53,-0.47,-0.26,0.08,-0.163
2020,5,10,45,.,-0.17,0.11,0.26,-0.14,-0.26,0.04,-0.0814
2020,5,10,46,.,-0.06,0.27,0.73,-0.08,-0.16,0.04,-0.0814
2020,5,10,47,.,-0.12,0.14,0.5,-0.2,-0.23,0.03,-0.061
2020,5,10,48,.,-0.22,0.04,-0.03,-0.32,-0.22,0.05,-0.102
2020,5,10,49,.,-0.13,0.21,1.1,-0.29,-0.28,0.02,-0.0407
2020,5,10,50,.,-0.37,-0.11,0.23,-0.59,-0.31,0.07,-0.142
2020,5,10,51,.,-0.29,-0.02,0.44,-0.41,-0.3,0.07,-0.142
2020,5,10,53,.,-0.22,0.1,0.77,-0.32,-0.29,0.05,-0.102
2020,5,10,54,.,-0.13,0.13,0.54,-0.12,-0.19,0.03,-0.061
2020,5,10,55,.,-0.35,-0.02,0.09,-0.34,-0.25,0.07,-0.142
2020,5,10,56,.,-0.09,0.17,0.53,-0.04,-0.18,0.03,-0.061
2020,5,11,1,.,-0.11,0.01,0.33,-0.08,-0.31,0.1,-0.118
2020,5,11,2,.,-0.06,0.01,0.76,-0.34,-0.32,0.11,-0.13
2020,5,11,4,.,-0.25,-0.11,-0.16,-0.34,-0.41,0.13,-0.154
2020,5,11,5,.,-0.09,0.04,0.14,-0.1,-0.3,0.1,-0.118
2020,5,11,6,.,-0.45,-0.14,-0.2,-0.48,-0.46,0.18,-0.213
2020,5,11,8,.,-0.31,-0.14,-0.07,-0.48,-0.42,0.16,-0.19
2020,5,11,9,.,-0.35,-0.18,0.07,-0.47,-0.46,0.19,-0.225
2020,5,11,10,.,-0.31,-0.16,-0.11,-0.44,-0.43,0.17,-0.201
2020,5,11,11,110,-0.62,-0.33,-0.62,-0.75,-0.67,0.27,-0.32
2020,5,11,12,.,-0.31,-0.16,-0.28,-0.48,-0.39,0.14,-0.166
2020,5,11,13,.,-0.19,-0.04,0.24,-0.42,-0.39,0.14,-0.166
2020,5,11,15,.,-0.48,-0.28,-0.57,-0.64,-0.41,0.18,-0.213
2020,5,11,16,.,-0.13,0.04,1.24,-0.08,-0.3,0.08,-0.0948
2020,5,11,17,.,-0.36,-0.12,-0.01,-0.48,-0.47,0.18,-0.213
2020,5,11,18,.,-0.17,-0.05,0.18,-0.17,-0.36,0.14,-0.166
2020,5,11,19,.,-0.24,0.08,0.94,-0.13,-0.35,0.13,-0.154
2020,5,11,20,.,-0.27,-0.1,0.1,-0.18,-0.36,0.15,-0.178
2020,5,11,21,.,-0.22,-0.02,0.14,-0.23,-0.38,0.14,-0.166
2020,5,11,22,.,-0.22,-0.05,0.01,-0.32,-0.34,0.12,-0.142
2020,5,11,23,.,-0.25,-0.04,0.52,-0.36,-0.37,0.13,-0.154
2020,5,11,24,.,-0.36,-0.2,0.01,-0.52,-0.51,0.22,-0.261
2020,5,11,25,.,-0.43,-0.25,-0.06,-0.68,-0.54,0.22,-0.261
2020,5,11,26,.,-0.36,-0.15,0.3,-0.42,-0.5,0.19,-0.225
2020,5,11,27,.,-0.3,-0.05,0.99,-0.49,-0.44,0.17,-0.201
2020,5,11,28,.,-0.04,0.05,0.24,-0.09,-0.29,0.09,-0.107
2020,5,11,29,.,-0.18,-0.01,0.23,-0.26,-0.38,0.13,-0.154
2020,5,11,30,.,-0.12,0.04,0.34,-0.15,-0.27,0.08,-0.0948
2020,5,11,31,.,-0.19,-0.03,0.42,-0.09,-0.35,0.14,-0.166
2020,5,11,32,.,-0.33,-0.1,-0.3,-0.48,-0.46,0.16,-0.19
2020,5,11,33,.,-0.27,-0.15,0.25,-0.35,-0.42,0.17,-0.201
2020,5,11,34,.,-0.51,-0.21,0.01,-0.63,-0.53,0.23,-0.273
2020,5,11,35,.,-0.28,-0.04,0,-0.22,-0.41,0.15,-0.178
2020,5,11,36,.,-0.55,-0.23,-0.31,-0.66,-0.54,0.23,-0.273
2020,5,11,37,.,-0.21,-0.02,0.39,-0.34,-0.37,0.12,-0.142
2020,5,11,38,.,-0.14,-0.06,0.43,-0.19,-0.28,0.11,-0.13
2020,5,11,39,.,-0.3,-0.1,0.02,-0.25,-0.4,0.16,-0.19
2020,5,11,40,.,-0.11,0.03,0.02,-0.1,-0.33,0.12,-0.142
2020,5,11,41,.,-0.3,-0.08,0.25,-0.37,-0.42,0.14,-0.166
2020,5,11,42,.,-0.38,-0.17,-0.15,-0.49,-0.45,0.18,-0.213
2020,5,11,44,.,-0.33,-0.19,0.23,-0.58,-0.45,0.18,-0.213
2020,5,11,45,.,-0.13,0.01,0.24,-0.14,-0.33,0.11,-0.13
2020,5,11,46,.,-0.15,0.06,0.74,-0.05,-0.29,0.12,-0.142
2020,5,11,47,.,-0.1,-0.01,0.26,-0.19,-0.33,0.11,-0.13
2020,5,11,48,.,-0.21,-0.09,0.02,-0.34,-0.4,0.15,-0.178
2020,5,11,49,.,-0.17,0,0.7,-0.34,-0.41,0.14,-0.166
2020,5,11,50,.,-0.39,-0.23,-0.05,-0.5,-0.46,0.18,-0.213
2020,5,11,51,.,-0.31,-0.11,0.13,-0.46,-0.44,0.18,-0.213
2020,5,11,53,.,-0.32,-0.11,0.25,-0.48,-0.47,0.16,-0.19
2020,5,11,54,.,-0.21,-0.04,-0.11,-0.16,-0.35,0.13,-0.154
2020,5,11,55,.,-0.31,-0.06,0.73,-0.26,-0.39,0.15,-0.178
2020,5,11,56,.,-0.14,0.01,0.13,-0.02,-0.27,0.1,-0.118
2020,5,12,1,.,-0.09,0.04,0.28,-0.09,-0.3,0.11,-0.107
2020,5,12,2,.,-0.04,0.02,1.06,-0.31,-0.31,0.11,-0.107
2020,5,12,4,.,-0.24,-0.07,-0.14,-0.31,-0.41,0.14,-0.137
2020,5,12,5,.,-0.13,0.03,-0.09,-0.15,-0.32,0.12,-0.117
2020,5,12,6,.,-0.45,-0.1,-0.17,-0.46,-0.47,0.19,-0.186
2020,5,12,8,.,-0.27,-0.07,0.3,-0.44,-0.45,0.16,-0.156
2020,5,12,9,.,-0.3,-0.11,0.44,-0.42,-0.46,0.18,-0.176
2020,5,12,10,.,-0.27,-0.09,0.14,-0.41,-0.43,0.17,-0.166
2020,5,12,11,110,-0.59,-0.27,-0.54,-0.75,-0.67,0.26,-0.254
2020,5,12,12,.,-0.3,-0.12,-0.24,-0.45,-0.39,0.15,-0.146
2020,5,12,13,.,-0.17,-0.01,0.24,-0.39,-0.39,0.15,-0.146
2020,5,12,15,.,-0.46,-0.24,-0.54,-0.65,-0.42,0.2,-0.195
2020,5,12,16,.,-0.15,0.06,0.88,-0.1,-0.35,0.11,-0.107
2020,5,12,17,.,-0.32,-0.07,0.35,-0.45,-0.47,0.18,-0.176
2020,5,12,18,.,-0.14,0.01,0.81,-0.11,-0.36,0.13,-0.127
2020,5,12,19,.,-0.25,0.11,1.3,-0.11,-0.37,0.14,-0.137
2020,5,12,20,.,-0.22,-0.04,0.28,-0.15,-0.38,0.15,-0.146
2020,5,12,21,.,-0.19,0.04,0.53,-0.17,-0.38,0.13,-0.127
2020,5,12,22,.,-0.19,0.03,0.04,-0.29,-0.35,0.12,-0.117
2020,5,12,23,.,-0.24,-0.04,0.59,-0.33,-0.38,0.14,-0.137
2020,5,12,24,.,-0.31,-0.12,0.42,-0.49,-0.51,0.21,-0.205
2020,5,12,25,.,-0.38,-0.16,0.23,-0.65,-0.54,0.22,-0.215
2020,5,12,26,.,-0.29,-0.08,0.96,-0.33,-0.5,0.18,-0.176
2020,5,12,27,.,-0.28,-0.02,1.27,-0.46,-0.45,0.17,-0.166
2020,5,12,28,.,-0.03,0.08,0.26,-0.06,-0.29,0.1,-0.0977
2020,5,12,29,.,-0.2,-0.01,0.17,-0.24,-0.39,0.14,-0.137
2020,5,12,30,.,-0.14,0.06,0.29,-0.15,-0.29,0.1,-0.0977
2020,5,12,31,.,-0.18,-0.02,0.69,-0.05,-0.36,0.14,-0.137
2020,5,12,32,.,-0.3,-0.06,-0.34,-0.44,-0.46,0.17,-0.166
2020,5,12,33,.,-0.23,-0.05,0.62,-0.27,-0.42,0.17,-0.166
2020,5,12,34,.,-0.47,-0.12,0.34,-0.59,-0.53,0.23,-0.225
2020,5,12,35,.,-0.24,0.02,0.17,-0.15,-0.41,0.15,-0.146
2020,5,12,36,.,-0.5,-0.12,0,-0.62,-0.53,0.22,-0.215
2020,5,12,37,.,-0.2,0.01,0.42,-0.31,-0.38,0.14,-0.137
2020,5,12,38,.,-0.16,-0.03,0.27,-0.15,-0.3,0.13,-0.127
2020,5,12,39,.,-0.21,-0.01,0.9,-0.16,-0.39,0.14,-0.137
2020,5,12,40,.,-0.12,0.03,0,-0.13,-0.34,0.13,-0.127
2020,5,12,41,.,-0.31,-0.05,0.04,-0.38,-0.44,0.16,-0.156
2020,5,12,42,.,-0.31,-0.08,0.26,-0.44,-0.45,0.17,-0.166
2020,5,12,44,.,-0.26,-0.08,0.72,-0.53,-0.45,0.17,-0.166
2020,5,12,45,.,-0.11,0.04,0.2,-0.1,-0.33,0.12,-0.117
2020,5,12,46,.,-0.16,0.06,0.61,-0.07,-0.31,0.13,-0.127
2020,5,12,47,.,-0.11,0.02,0.22,-0.19,-0.34,0.12,-0.117
2020,5,12,48,.,-0.22,-0.07,-0.11,-0.34,-0.41,0.17,-0.166
2020,5,12,49,.,-0.18,0.03,0.97,-0.33,-0.42,0.14,-0.137
2020,5,12,50,.,-0.33,-0.12,0.53,-0.4,-0.46,0.17,-0.166
2020,5,12,51,.,-0.28,-0.05,0.42,-0.41,-0.45,0.17,-0.166
2020,5,12,53,.,-0.31,-0.06,0.28,-0.48,-0.48,0.18,-0.176
2020,5,12,54,.,-0.11,0.05,0.21,-0.1,-0.33,0.1,-0.0977
2020,5,12,55,.,-0.29,-0.02,1.32,-0.18,-0.39,0.15,-0.146
2020,5,12,56,.,-0.13,0.05,0.33,0.03,-0.27,0.1,-0.0977
2020,5,13,1,.,-0.05,0.05,0.46,-0.08,-0.31,0.1,-0.112
2020,5,13,2,.,0,0.09,1.13,-0.28,-0.3,0.1,-0.112
2020,5,13,4,.,-0.24,-0.07,-0.1,-0.3,-0.41,0.14,-0.157
2020,5,13,5,.,-0.03,0.1,0.82,-0.1,-0.29,0.09,-0.101
2020,5,13,6,.,-0.44,-0.1,-0.16,-0.46,-0.47,0.19,-0.213
2020,5,13,8,.,-0.25,-0.06,0.55,-0.42,-0.45,0.16,-0.179
2020,5,13,9,.,-0.29,-0.11,0.58,-0.4,-0.46,0.18,-0.202
2020,5,13,10,.,-0.26,-0.1,0.35,-0.37,-0.43,0.17,-0.19
2020,5,13,11,110,-0.57,-0.24,-0.43,-0.74,-0.66,0.26,-0.291
2020,5,13,12,.,-0.29,-0.13,-0.21,-0.47,-0.39,0.15,-0.168
2020,5,13,13,.,-0.16,-0.02,0.32,-0.39,-0.4,0.14,-0.157
2020,5,13,15,.,-0.45,-0.24,-0.48,-0.65,-0.42,0.19,-0.213
2020,5,13,16,.,-0.14,0.08,0.6,-0.1,-0.34,0.12,-0.134
2020,5,13,17,.,-0.31,-0.05,0.3,-0.43,-0.47,0.18,-0.202
2020,5,13,18,.,-0.12,0.01,0.71,-0.11,-0.36,0.14,-0.157
2020,5,13,19,.,-0.24,0.11,0.58,-0.09,-0.35,0.15,-0.168
2020,5,13,20,.,-0.21,0.01,0.41,-0.13,-0.37,0.14,-0.157
2020,5,13,21,.,-0.21,0.03,0.07,-0.21,-0.4,0.15,-0.168
2020,5,13,22,.,-0.18,0.02,0.12,-0.26,-0.35,0.12,-0.134
2020,5,13,23,.,-0.22,-0.01,0.68,-0.31,-0.38,0.13,-0.146
2020,5,13,24,.,-0.3,-0.11,0.75,-0.46,-0.51,0.21,-0.235
2020,5,13,25,.,-0.36,-0.15,0.36,-0.63,-0.54,0.22,-0.246
2020,5,13,26,.,-0.24,-0.04,1.25,-0.31,-0.5,0.17,-0.19
2020,5,13,27,.,-0.3,-0.04,0.39,-0.5,-0.45,0.19,-0.213
2020,5,13,28,.,0.01,0.09,0.34,-0.04,-0.3,0.09,-0.101
2020,5,13,29,.,-0.12,0.03,0,-0.19,-0.37,0.12,-0.134
2020,5,13,30,.,-0.1,0.09,0.56,-0.14,-0.28,0.09,-0.101
2020,5,13,31,.,-0.2,0,0.22,-0.08,-0.36,0.15,-0.168
2020,5,13,32,.,-0.28,-0.04,-0.24,-0.42,-0.46,0.17,-0.19
2020,5,13,33,.,-0.19,-0.04,0.72,-0.28,-0.42,0.17,-0.19
2020,5,13,34,.,-0.44,-0.12,0.61,-0.58,-0.53,0.22,-0.246
2020,5,13,35,.,-0.23,0.02,0.17,-0.15,-0.4,0.15,-0.168
2020,5,13,36,.,-0.48,-0.1,0.18,-0.61,-0.53,0.22,-0.246
2020,5,13,37,.,-0.22,-0.02,0.25,-0.34,-0.38,0.14,-0.157
2020,5,13,38,.,-0.13,-0.04,0.15,-0.18,-0.3,0.14,-0.157
2020,5,13,39,.,-0.18,0,1.3,-0.14,-0.4,0.14,-0.157
2020,5,13,40,.,-0.04,0.09,0.41,-0.04,-0.32,0.1,-0.112
2020,5,13,41,.,-0.3,-0.04,0.21,-0.36,-0.43,0.15,-0.168
2020,5,13,42,.,-0.29,-0.06,0.67,-0.41,-0.45,0.16,-0.179
